,id,name,price,top_tags
50,A000000104201,비욘드더레미디 리얼루트 원액 앰플 세럼 기획세트,"29,300",복합성 쿨톤 잡티 미백 주름 각질 
51,A000000133190,아이소이 불가리안 로즈 모이스춰라이ZIP 크림 앰플 [압축크림앰플],"27,200",복합성 웜톤 잡티 블랙헤드 민감성 각질 
52,A000000124400,리리코스 콜라겐 타워 앰플 30ml,"26,000",복합성 쿨톤 각질 트러블 모공 잡티 
53,A000000136728,보타닉힐보 더마 인텐시브 시카 판테놀 앰플 50ml 대용량,"23,040",복합성 웜톤 모공 잡티 각질 트러블 
54,A000000132071,셀퓨전씨 레이저 리쥬버네이션 앰플30ml,"20,520",복합성 쿨톤 잡티 트러블 블랙헤드 민감성 
55,A000000129473,코스알엑스 풀핏 프로폴리스 라이트 앰플 40ml,"19,900",복합성 웜톤 모공 민감성 트러블 잡티 
56,A000000140118,잇츠스킨 파워10포뮬라 엘아이 싱글오리진앰플 7p (1+1),"21,000",복합성 웜톤 잡티 각질 트러블 모공 
57,A000000140120,잇츠스킨 파워10포뮬라 와이이 싱글오리진앰플 7p (1+1),"21,000",복합성 쿨톤 잡티 미백 주름 각질 
58,A000000137609,더마토리 프로 콜라겐샷 탄력앰플기획,"16,380",복합성 쿨톤 잡티 미백 주름 각질 
59,A000000112434,메디힐 마스킹 레이어링 앰플 엑셀토닝샷 3개입,"7,700",건성 웜톤 각질 트러블 민감성 홍조 
60,A000000134685,리얼베리어 아쿠아 수딩 앰플 30ml,"13,650",건성 쿨톤 민감성 미백 주름 각질 
61,A000000140116,잇츠스킨 파워10포뮬라 브이씨 싱글오리진앰플 7p,"12,600",복합성 웜톤 트러블 블랙헤드 모공 잡티 
62,A000000137175,코스알엑스 하이드리움 센텔라 아쿠아 수딩 앰플 40ml,"14,300",복합성 쿨톤 잡티 미백 주름 각질 
63,A000000120887,DMCK 클린 아크 플러스 앰플 10ml,"11,120",복합성 쿨톤 잡티 미백 주름 각질 
64,A000000140119,잇츠스킨 파워10포뮬라 지에프 싱글오리진앰플 7p (1+1),"21,000",복합성 웜톤 트러블 잡티 미백 주름 
65,A000000140117,잇츠스킨 파워 10 포뮬라 더블유에이치 싱글오리진앰플 7p (1+1),"21,000",복합성 쿨톤 미백 각질 모공 잡티 
66,A000000122928,셀비엔 갈락토미세스 앰플97 150ml,"14,400",건성 웜톤 주름 민감성 잡티 탄력 
67,A000000140121,잇츠스킨 파워10포뮬라 브이이 싱글오리진앰플 7p (1+1),"21,000",복합성 쿨톤 잡티 미백 주름 각질 
68,A000000121698,AHC 미니멀10테라피앰플세럼,"28,000",복합성 쿨톤 잡티 미백 주름 각질 
69,A000000140122,잇츠스킨 파워10포뮬라 큐텐 싱글오리진앰플 7p (1+1),"21,000",복합성 쿨톤 잡티 미백 주름 각질 
70,A000000120888,DMCK 클린 아크 플러스 앰플 10ml *3,"28,800",복합성 쿨톤 잡티 미백 주름 각질 
71,A000000140124,잇츠스킨 파워 10 포뮬라 더블유알 싱글오리진앰플 7p (1+1),"21,000",복합성 쿨톤 잡티 미백 주름 각질 
72,A000000141514,비플레인 대나무 수분 앰플 30m(속보습 앰플),"14,200",복합성 쿨톤 잡티 미백 주름 각질 
73,A000000113324,리리코스 마린에너지 딥씨워터폴 앰플 30ml+체험키트 3종,"20,000",복합성 쿨톤 잡티 미백 주름 각질 
74,A000000119151,나인위시스 하이드라 스킨 앰플 세럼 (수분공급),"19,500",복합성 웜톤 민감성 트러블 모공 잡티 
75,A000000140123,잇츠스킨 파워10포뮬라 씨오 싱글오리진앰플 7p (1+1),"21,000",복합성 쿨톤 잡티 미백 주름 각질 
76,A000000141220,리얼베리어 익스트림 크림 앰플 30ml,"24,500",복합성 쿨톤 잡티 미백 주름 각질 
77,A000000141033,허브노트 스네일 리페어 앰플 45ml,"32,000",복합성 쿨톤 잡티 미백 주름 각질 
78,A000000140849,BRTC 비타민 C-10 앰플 30ml 기획 (필링패드 5매 증정) ,"12,800",복합성 쿨톤 잡티 미백 주름 각질 
79,A000000139903,닥터자르트 바이옴 에센스+옐로샷 앰플 기획세트 (45ml+1.2ml),"30,400",복합성 웜톤 블랙헤드 모공 트러블 민감성 
80,A000000120139,나인위시스 익스트림 옥시전 앰플 세럼(장벽강화),"15,600",지성 웜톤 트러블 블랙헤드 피지과다 민감성 
81,A000000135769,티르티르 원데이 원샷 앰플 볼류밍 탄력앰플 7개입,"20,000",복합성 쿨톤 잡티 미백 주름 각질 
82,A000000137666,더포션스 프로바이오틱스 앰플,"12,300",복합성 쿨톤 잡티 미백 주름 각질 
83,A000000138097,라운드랩 1025 독도 앰플 45g,"28,000",복합성 쿨톤 잡티 미백 주름 각질 
84,A000000137435,제이엠솔루션 액티브 버드 네스트 더블 앰플 1+1 기획 세트 프라임,"31,200",복합성 웜톤 모공 트러블 블랙헤드 탄력 
85,A000000132128,닥터지 필라그린 배리어 앰플 15ml,"17,850",복합성 쿨톤 잡티 미백 주름 각질 
86,A000000135766,티르티르 원데이 원샷 앰플 하이드레이팅 수분앰플 7개입,"20,000",복합성 쿨톤 잡티 미백 주름 각질 
87,A000000135767,티르티르 원데이 원샷 앰플 브라이트닝 미백앰플 7개입,"20,000",복합성 쿨톤 잡티 미백 주름 각질 
88,A000000136255,메이크프렘 세이프 미 릴리프 모이스처 그린 앰플(60ml),"26,600",복합성 쿨톤 잡티 미백 주름 각질 
89,A000000136157,차앤박 비타 비 에너지 앰플 15ml,"25,200",건성 쿨톤 주름 트러블 민감성 탄력 
90,A000000136154,차앤박 비타 비 에너지 앰플 15ml,"25,200",복합성 쿨톤 잡티 미백 주름 각질 
91,A000000142258,[대용량] AHC 젠5 케어 앰플 300ml (링클/하이드레이팅/브라이트닝 중 1개 선택) ,"19,800",복합성 쿨톤 미백 주름 모공 잡티 
92,A000000135768,티르티르 원데이 원샷 앰플 릴렉싱 진정앰플 7개입,"20,000",복합성 쿨톤 잡티 미백 주름 각질 
93,A000000137461,쏘내추럴 pH 레드 힐 크림 앰플,"22,400",복합성 쿨톤 잡티 미백 주름 각질 
94,A000000128860,리리코스 마린에너지 딥씨워터폴 앰플 30ml 기획,"20,000",복합성 쿨톤 잡티 미백 주름 각질 
95,A000000129567,비플레인 시카풀 앰플 L 50ml ,"26,800",복합성 웜톤 트러블 모공 블랙헤드 잡티 
96,A000000129408,더포션스 펩타이드 앰플,"9,400",복합성 쿨톤 잡티 모공 각질 트러블 
97,A000000138051,코스알엑스 풀핏 프로폴리스 울트라 라이트 앰플 40ml,"15,900",복합성 쿨톤 잡티 트러블 모공 탄력 
98,A000000135801,키노닉스 펀더멘탈 앰플 부스터(30ml),"28,500",복합성 쿨톤 잡티 미백 주름 각질 
99,A000000137664,더포션스 아줄렌 앰플,"12,300",복합성 쿨톤 민감성 잡티 미백 각질 
100,A000000137659,더포션스 비타민B12 앰플,"12,300",복합성 쿨톤 잡티 미백 주름 각질 
101,A000000129088,나인위시스 하이드라 앰플+크림 기획세트,"28,500",복합성 쿨톤 잡티 트러블 각질 민감성 
102,A000000129403,더포션스 히알루론산 앰플,"9,400",복합성 웜톤 각질 트러블 미백 블랙헤드 
103,A000000129404,더포션스 Q10 앰플,"9,400",복합성 쿨톤 블랙헤드 트러블 모공 홍조 
104,A000000137606,더마토리 프로 나이아신샷 백옥앰플기획세트,"16,380",복합성 쿨톤 잡티 미백 주름 각질 
105,A000000129406,더포션스 칼라민 앰플,"9,400",복합성 쿨톤 모공 트러블 잡티 각질 
106,A000000129441,이즈앤트리 스팟 세이버 쑥 앰플 50ml,"22,400",복합성 웜톤 모공 트러블 블랙헤드 민감성 
107,A000000142954,차앤박 비타 비 에너지 앰플 대용량 기획세트,"38,000",복합성 쿨톤 잡티 미백 주름 각질 
